relation_id,subject,relation,object,doc_id,chunk_id,evidence,confidence
REL-b4fa33b6e02a807fe350,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0029,"Missouri , as evidenced by the high proportion of band Figure 2.37 – Nearly 80 percent of the waterfowl harvested in Missouri were banded in Saskatchewan, Manitoba, North Dakota, South Dakota, and Minnesota.",0.98
REL-179494a82465a8646aee,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0030,"Missouri Comprehensive Conservation Strategy | 75 Monarch Butterfly Full Life-Cycle Conservation Partnerships In recent decades, the eastern migratory population of monarch butterflies ( Danaus plexippus), which are those monarc",0.98
REL-3fccff23a8fdab46bd40,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0031,Missouri with their iconic beauty.,0.98
REL-d4a503206bb1144ca2cd,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0032,"Missouri Comprehensive Conservation Strategy | 80 Multi-State and International Collaboration: Initiatives and Priority Areas As prove n in the previously described collaborations, Missouri sits at a critical geographic junction",0.98
REL-c59265094d8dfbc9156d,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0033,Missouri Comprehensive Conservation Strategy | 83 *More details can be found in USFS report Multi-State Priority Areas of the Midwest and Northeast at fs.usda.gov/naspf/sites/default/files/publications/multistatepriorityareas_fi,0.98
REL-762ff114239ffd3ce26b,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0034,"Missouri has lost about 50 percent of its original wooded habitats since 1800; today 15 million acres remain, about one-third of the state.",0.98
REL-dd02ca459d2a8810dcfd,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0035,"Missouri’s natural communities include forests, woodlands, savannas, prairies, glades, cliffs and talus, streams and rivers, wetlands, and caves and other karst features.",0.98
REL-b0e5dc71abdea771641f,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0036,"Missouri Comprehensive Conservation Strategy | 88 continue to spread into Missouri ’s natural communities, better communication and coordination among public land managers and private landowners are crucial.",0.98
REL-d3e3135fe2ccd22a5588,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0037,"Missouri’s natural communities are facing both known and unknown insect and disease threats, so to encourage resiliency and long-term improvement and sustainability of these areas, it is imperative that Missouri: ▪ Maintain a hi",0.98
REL-094544466585db6d80ea,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0038,Missouri’s forests and woodlands: •,0.98
REL-69f79df1b9365ae95f18,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0039,Missouri’s natural communities and habitats.,0.98
REL-26dac92af9c8437eaa2a,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0040,Missouri’s natural communities and to better understand the management strategies that can be used to keep fish and wildlife and habitats healthy in the future.,0.98
REL-d481b5cd25641132a0fd,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0041,"Missouri and can be found in urban, suburban, and rural landscapes.",0.98
REL-2ecfaf574c44c0fc15af,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0042,Missouri.,0.98
REL-3615142cc473cccf4dae,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0043,"Missouri’s privately owned natural habitats (e.g., water quality, biodiversity, forest products, etc.) are recognized by private landowners and appreciated by the public.",0.98
REL-7a37a9ac2a886e7392a5,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0044,"Missouri are largely incompatible with quality grassland bird habitat, and traditional approaches to incentivizing conservation have proven ineffective at changing grazing management.",0.98
REL-ecac852cc78f9fdb80f1,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0045,Missouri Comprehensive Conservation Strategy | 103 hay meadows and/or livestock pastures or simply for their aesthetic beauty.,0.98
REL-5ff0202c313da983c961,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0046,Missouri Glade Types and Locations (Note: Glade boundaries have been greatly exaggerated to illustrate general areas of concentration at a statewide scale.) Missouri Comprehensive Conservation Strategy | 108 Forests and Woodland,0.98
REL-516e6b06650e7f10164c,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0047,"Missouri Comprehensive Conservation Strategy | 110 Until 1924, when Missouri’s first state park was established at Big Spring, all of Mi ssouri’s forestland was privately owned.",0.98
REL-14b313d61de989f86202,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0048,"Missouri Family Forest Land Ownership by Ownership Size Class (acres), 2006 & 2013 2006 2013 Figure 3.3.8 – Family Forest Ownership by Ownership Size Class, 2006 and 2013 (Source: USFS, Northern Research Station, NWOS) Missouri",0.98
REL-a06ca4b3236fd6067283,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0049,"Missouri ’s forested WUI, revealing the transition over time through 2010 (the last U.S.",0.98
REL-0e3dd04016ec1cf01574,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0050,"Missouri Family Forest Landownership, by Age Group, 2006 and 2013 (Source: NWOS) Age Group 2006 Survey Acres % 2013 Survey Acres % 2006 Survey Owners % 2013 Survey Owners % <45 11 7 12 10 45–54 20 19 19 19 55–64 28 32 28 32 65–7",0.98
REL-370774a7d15c74de3eb6,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0051,"Missouri citizens feel additional land should be acquired in Missouri for fish, forest, and wildlife conservation (Rikoon et al.",0.98
REL-4322fa368b4fa6a33bf4,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0052,Missouri Comprehensive Conservation Strategy | 122 southeastern Missouri.,0.98
REL-b02f94c163926257bbe8,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0053,Missouri Comprehensive Conservation Strategy | 123 traditionally created the diverse habitat needed by many wildlife species.,0.98
REL-a9e5a11d86cc8614c79d,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0054,Missouri Prairie Foundation’s Schwartz Prairie.,0.98
REL-0281367ec9216a991f32,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0055,Missouri ’s climate.,0.98
REL-ee01647819b42a3aec72,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0056,Missouri in the future (albeit depending on local soil conditions and competition) whereas Figures 3.5.4–6 show that climate conditions supporting the dominance of white oak in Missouri could subside significantly.,0.98
REL-1978943d3643ddcc0ff9,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0057,"Missouri has 13 highly vulnerable, 27 moderate, and 29 bird species of low vulnerability to climate change, as well as 70 reported as stable ( nas-national- prod.s3.amazonaws.com/briefs_mo_final_0.p df).",0.98
REL-7c6fda75242e709f0cfc,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0058,"Missouri conservation partners, including the Middle Blue River Watershed in Kansas City , the City of Columbia, L-A-D Foundation ’s Pioneer Forest , the Ozark National Scenic Riverways , and MTNF.",0.98
REL-b709f7a9d3916bb2b8dd,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0059,"Missouri also has productive soils (some more so than others) depended upon for food, timber, natural communities, and wildlife.",0.98
REL-93655b7fd09b7c5ea6e4,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0060,"Missouri’s riparian areas today, it is predominantly forested/treed.",0.98
REL-11e82596a873f290b641,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0061,"Missouri an estimated 605,702,000 gallons of rainfall per year is intercepted by street trees, saving the city ~$16,416,000 per year (Bridging the Gap 2020).",0.98
REL-890fa89fca1292366dd6,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0062,"Missouri Comprehensive Conservation Strategy | 139 Figure 3.6.5 – Use and Effectiveness of BMPs in Missouri – 2000s11 11 During the 2000s, MDC and MFPA conducted BMP monitoring on three types of harvests: (1) state land harvests",0.98
REL-40cb4025827efe34f31e,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0063,"Missouri Comprehensive Conservation Strategy | 142 According to the NRCS, well -managed grazing increases soil health and water quality through: •",0.98
REL-4ed25d3bec50efd41bda,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0064,"Missouri Comprehensive Conservation Strategy | 143 The use of vegetated buffers, silt -fences, ditch checks, berms, phased construction, detention basins, along with minimizing earthwork and promptly reseeding or mulching , can",0.98
REL-bd6f5315636a9f8d4498,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0065,"Missouri’s Fire History and the Evolution of Wildfire Suppression For thousands of years, fire has been an important influencer in Missouri’s landscapes and natural communities.",0.98
REL-243684340ccd2fcbc87c,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0066,Missouri Comprehensive Conservation Strategy | 148 (Source: Data from MDC’s Missouri fire reporting system.) Figure 3.7.4 – Wildfires per Year by Size (averaged over 2009–2019) (Source: Data from MDC’s Missouri fire reporting sy,0.98
REL-2bc217514ebcd6783387,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0067,Missouri Comprehensive Conservation Strategy | 151 Figure 3.7.5 – Missouri Wildland Urban Interface Map – 2010 (University of Wisconsin–Madison SILVIS Lab 2020) Missouri Comprehensive Conservation Strategy | 152 The Role and Imp,0.98
REL-3cf855d0afcc56baa413,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0068,"Missouri, 2nd growing season after prescribed burn Missouri Comprehensive Conservation Strategy | 154 reducing fuel loads to reduce the intensity and chance of wildf ire, restoring native plant communities, enhancing wildlife ha",0.98
REL-6b5374dad3e65b5be921,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0069,Missouri’s forests and woodlands are growing and how much is being harvested to ensure harvesting is being done within sustainable limits.,0.98
REL-10b1f4d838d4d9a6f31d,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0070,There continues to be a significant amount of “highgrade harvesting” across Missouri’s forested landscapes.,0.98
REL-15b9fba42ce1ff91dd87,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0071,"Missouri currently has over 630,000 acres of public forests and woodlands enrolled in the SFI certification program.",0.98
REL-b09e9f9148c609219cbe,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0072,Missouri soils and have much less wildlife value compared to the oak forests that traditionally dominated these sites.,0.98
REL-8f0385d0b7cbace1ae8d,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0073,Missouri to train the next generation of loggers.,0.98
REL-4a5852a7c938e062d01d,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0074,"Missouri will continue to grow, although projections indicate at a slower rate than the national estimate.",0.98
REL-0a4cabce093ffc0bc879,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0075,Missouri has over three million acres of public land.,0.98
REL-5283d1b48f986ebbbbad,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0076,"Missouri, including eight wilderness areas totaling 86,000 acres (managed by MTNF and USFWS) and twelve wild areas totaling 23,000 acres (managed by MDNR Division of State Parks).",0.98
REL-f74a9ba539a24439b7fe,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0077,"Missouri Comprehensive Conservation Strategy | 169 Figure 3.9.3 – Chart from Missouri SCORP 2018, 61.",0.98
REL-16f4fd46f16ddaf7c8e2,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0079,"Missouri Comprehensive Conservation Strategy | 173 natural world for granted, or to not think of it at all.",0.98
REL-bb2544330c0850e6304b,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0080,Missouri is addressing those challenges.,0.98
REL-d58468ee3571c9786422,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0081,Missouri with awe-inspiring photos they see in various outreach materials.,0.98
REL-16417aba98c59f5dd843,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0082,"Missouri’s conservation agency received almost all of its funding from the sale of hunting, fishing, and trapping permits.",0.98
REL-36499ee93715dc0819c4,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0083,Missouri’s natural resources and the services they provide.,0.98
REL-16c54d4dbc3a532a0c6a,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0084,Missouri Missouri Comprehensive Conservation Strategy | 180 relies almost entirely on the goodwill of private forest landowners to steward their land for the best interest of conservation .,0.98
REL-01ca2f7894a06a51cb8a,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0086,Missouri.,0.98
REL-62ad4a6ab85b4dcc5b49,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0087,"Missouri Bird Conservation Plan , which provides context for which breeding bird species in Missouri are the most threatened and information on their habitat needs (Missouri Bird Conservation Plan Technical Team 2019).",0.98
REL-0e88d0626800df7001cf,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0088,"Missouri Natural Areas —A Guide to 50 Great Places, the author, Mik e Leahy, describes the classification of Missouri into its primary ecological regions: “Missouri is made up of four major ecological regions, or ecoregions —lar",0.98
REL-deab30119e2877af896d,DOC036,document_mentions_location,Missouri,DOC036,DOC036-C0089,Missouri’s remaining wild lands.,0.98
